layer,layer_index,module,shape,safety_norm,utility_norm,safe_norm,merged_utility_norm,projected_utility_norm,cos_safety_safe,cos_safety_utility,cos_utility_safe,cos_merged_projected,merged_utility_retained_ratio,merged_utility_damage_ratio,merged_total_energy_ratio,projected_utility_retained_ratio,projected_utility_damage_ratio,projected_total_energy_ratio,safety_max,safety_min,safety_mean,safety_var,utility_max,utility_min,utility_mean,utility_var,safe_max,safe_min,safe_mean,safe_var,merged_utility_max,merged_utility_min,merged_utility_mean,merged_utility_var,projected_utility_max,projected_utility_min,projected_utility_mean,projected_utility_var
layers.20.self_attn.q_proj,20,q_proj,"[4096, 4096]",0.08778440952301025,0.054600052535533905,0.09174937009811401,0.10406457632780075,4.5683395001105964e-05,-0.0013117828639224172,0.02494080364704132,-0.0008381201769225299,0.0015698460629209876,1.0733456755701951,0.0,3.6319632530212402,4.899998224480238e-13,0.99999999999951,7.000001573942427e-07,0.00026937926304526627,-0.00025866381474770606,3.5428369127288306e-09,4.599909064761931e-10,0.0001355526619590819,-0.00013087800471112132,-6.331547508509061e-10,1.780177810717376e-10,0.0002775891625788063,-0.00028221498359926045,-8.845548293834327e-09,5.025790339452385e-10,0.00027511236839927733,-0.00028823051252402365,2.9076723251364456e-09,6.465539770239559e-10,1.4052662322683318e-07,-1.3822322841861023e-07,4.404568289956279e-12,1.2461244317539847e-16
layers.20.self_attn.v_proj,20,v_proj,"[1024, 4096]",0.04404293745756149,0.031744617968797684,0.043078403919935226,0.05521177873015404,0.0001277056580875069,-0.008835148997604847,0.046486929059028625,-0.004023832734674215,0.009257044643163681,1.1194365816781016,0.0,3.024989128112793,2.619256776075926e-10,0.9999999997380743,1.61841198860202e-05,0.00018954533152282238,-0.00020886884885840118,6.151141818122596e-09,4.6257203623056853e-10,0.00013328752538654953,-0.0001339203881798312,2.23215446126801e-09,2.4031276968372595e-10,0.00023211246298160404,-0.000213603037991561,-1.4238088041906849e-08,4.4254100384222284e-10,0.00022513791918754578,-0.00023363082436844707,8.425244502063833e-09,7.269434498802241e-10,6.332330144687148e-07,-6.881047625029169e-07,4.22092603924451e-11,3.889248762590581e-15
layers.21.mlp.down_proj,21,down_proj,"[4096, 14336]",0.09617722034454346,0.07179684937000275,0.09294573217630386,0.12169528752565384,0.00028491346165537834,-0.007050220388919115,0.03340727463364601,-0.004014566540718079,0.007887464016675949,1.0812240530597137,0.0,2.867403030395508,2.48223415399825e-10,0.9999999997517766,1.575510214024689e-05,0.00012659509957302362,-0.0001374170824419707,-2.755989013392135e-11,1.5934538410977694e-10,9.971847612177953e-05,-0.00010273719090037048,1.1138399924615072e-10,8.88053727776672e-11,0.00012843252625316381,-0.00012664981477428228,-1.2431093932008253e-09,1.487699408109222e-10,0.0001669569028308615,-0.00014554111112374812,7.777117144724954e-11,2.5464083619475275e-10,3.8839826288494805e-07,-3.938653208024334e-07,3.81225476533964e-12,1.3991381278788363e-15
layers.21.mlp.gate_proj,21,gate_proj,"[14336, 4096]",0.20028778910636902,0.11796557903289795,0.25426653027534485,0.23338009417057037,0.00018848733452614397,-0.007523082662373781,0.009262479841709137,-0.0016175613272935152,0.007255862932652235,1.028228030076562,0.0,3.914907693862915,6.555077314020091e-12,0.9999999999934449,2.56028761214111e-06,0.00030132842948660254,-0.00031023009796626866,2.949456234802028e-09,6.914882555442148e-10,0.00016114350000862032,-0.0001543843827676028,7.264695955910838e-09,2.394151821238921e-10,0.00036944172461517155,-0.0003905101621057838,-8.385049987680304e-09,1.113780068173753e-09,0.00031799872522242367,-0.00031192891765385866,1.0171602227160292e-08,9.372885800829067e-10,2.897030242365872e-07,-2.740732156780723e-07,6.220514121163534e-12,6.129721741208419e-16
layers.21.mlp.up_proj,21,up_proj,"[14336, 4096]",0.18891820311546326,0.12135829776525497,0.20165477693080902,0.22579123079776764,0.00019149867875967175,-0.008329542353749275,0.014317221939563751,-0.0015987335937097669,0.007796596270054579,1.040131986333165,0.0,3.465564489364624,6.239817494282357e-12,0.9999999999937602,2.4979626687127165e-06,0.00029017258202657104,-0.0002862093679141253,-1.4555939786831118e-09,6.150433495832885e-10,0.00016116916958708316,-0.00015663885278627276,2.045364155822682e-10,2.532887233286374e-10,0.000322659412631765,-0.00031485999352298677,-2.7960580517571998e-09,7.016744962839994e-10,0.0003132515412289649,-0.00029657845152541995,-1.246726499815054e-09,8.777885085464732e-10,2.9898589559707034e-07,-3.063920814838639e-07,2.655090990816289e-12,6.327062418468542e-16
layers.21.self_attn.q_proj,21,q_proj,"[4096, 4096]",0.07814683020114899,0.057029370218515396,0.08705636858940125,0.09686751663684845,5.4138745326781645e-05,0.0014794409507885575,0.009782856330275536,-0.0009507873328402638,-0.0006086007342673838,1.0242363407501784,0.0,2.8857481479644775,8.121342832858393e-13,0.9999999999991879,9.011849328999233e-07,0.00017850351287052035,-0.00015795721265021712,4.737452652392449e-09,3.646812296587143e-10,0.00014891166938468814,-0.00013310337089933455,1.0377023684782216e-09,1.9418101848689417e-10,0.0002074342337436974,-0.0002172699460061267,2.883324912161811e-09,4.5238207624365145e-10,0.0002023449633270502,-0.00021200778428465128,5.737842201369858e-09,5.603573161039321e-10,1.3513169960788218e-07,-1.2901435297862918e-07,-1.7932924025951258e-12,1.749929570264594e-16
layers.21.self_attn.v_proj,21,v_proj,"[1024, 4096]",0.04283042252063751,0.03084210492670536,0.04225056990981102,0.05347324535250664,6.549584213644266e-05,-0.005963724572211504,0.03814663365483284,-0.002124051796272397,0.00597881805151701,1.0976096954255468,0.0,3.0061447620391846,2.0339690301754473e-11,0.9999999999796603,4.509951850195648e-06,0.0001901093201013282,-0.0001859943149611354,-2.4191266767559227e-09,4.3745979061426965e-10,0.0001127587238443084,-0.00011753797298297286,-2.304265667163463e-09,2.2683063760631228e-10,0.000194501131772995,-0.00019586613052524626,-1.6169506622532026e-08,4.256863195273297e-10,0.00023903261171653867,-0.00023689321824349463,-4.65232696811313e-09,6.818857700707781e-10,3.0363457881321665e-07,-3.015185257027042e-07,2.5066206055246454e-11,1.0229949364421983e-15
layers.22.mlp.down_proj,22,down_proj,"[4096, 14336]",0.09284583479166031,0.07293824851512909,0.09472239017486572,0.11844474822282791,0.00020128641335759312,-0.006413363851606846,0.008623659610748291,-0.002792531391605735,0.006679813843220472,1.0196393770564924,0.0,2.632582902908325,5.8052776948689744e-11,0.9999999999419472,7.619233201694442e-06,0.00014235747221391648,-0.00012246507685631514,3.0137263795637637e-09,1.4839332540539374e-10,8.579433051636443e-05,-9.816997044254094e-05,-1.245503034041917e-09,9.165252584653061e-11,0.00012536050053313375,-0.0001341581082670018,-9.621422547567704e-10,1.5459131197381737e-10,0.0001626264856895432,-0.00015745054406579584,1.7292790532863478e-09,2.41282910318219e-10,2.851361387001816e-07,-2.664379223915603e-07,2.0449130670036064e-12,6.983219667432638e-16
layers.22.mlp.gate_proj,22,gate_proj,"[14336, 4096]",0.21161668002605438,0.1183868795633316,0.2568592131137848,0.24299153685569763,8.015184721443802e-05,-0.005148092284798622,0.0035219970159232616,0.0006853084196336567,-0.004150981083512306,1.0112615200924324,0.0,4.212214946746826,2.1102983163618093e-13,0.999999999999789,4.5938006110191054e-07,0.00036912853829562664,-0.0003271288296673447,6.285626186208759e-11,7.721288608486532e-10,0.00015564409841317683,-0.00015844553126953542,-1.045591835335813e-09,2.4109722551735047e-10,0.00044581174734048545,-0.0004404507635626942,-6.985099165746078e-09,1.1371941166515853e-09,0.0003725484129972756,-0.00034417916322126985,-1.0018996743355046e-09,1.0155533081146473e-09,1.3912870144849876e-07,-1.3745565752287803e-07,-2.1799053447763006e-12,1.1075544076201625e-16
layers.22.mlp.up_proj,22,up_proj,"[14336, 4096]",0.1821698099374771,0.11745017766952515,0.1969834417104721,0.2177266627550125,8.309979602927342e-05,-0.004227333702147007,0.012628825381398201,-0.0007156872889027,0.0038941004313528538,1.0352228877398062,0.0,3.4396870136260986,2.5094318000646376e-13,0.9999999999997491,5.009429173696844e-07,0.0003102671471424401,-0.00033085187897086143,1.0569968234008797e-09,5.711938144692397e-10,0.0001759614096954465,-0.0001440432242816314,5.351840304257394e-09,2.3728627396302215e-10,0.00030613114358857274,-0.0002996644179802388,-8.442599508384774e-09,6.689311327079395e-10,0.0003647356934379786,-0.00038844518712721765,6.387345763414487e-09,8.161906150938592e-10,1.263208275759098e-07,-1.290468247816534e-07,3.5589016542797447e-12,1.1886692604994395e-16
layers.22.self_attn.q_proj,22,q_proj,"[4096, 4096]",0.0881362184882164,0.05409788712859154,0.10001779347658157,0.10256128758192062,9.383704309584573e-05,-0.008964793756604195,-0.005196342244744301,-0.001738325459882617,0.008448832668364048,0.9848514711959524,0.0151485288040476,3.594299077987671,9.055129240579528e-12,0.9999999999909449,3.0091737244219985e-06,0.0002880374086089432,-0.00026160344714298844,7.04187286260094e-09,4.6377279794285187e-10,0.00013139819202478975,-0.00012911917292512953,-4.2777026365570237e-10,1.7478991864994242e-10,0.0003111979749519378,-0.0003248909197282046,-5.384364065719183e-09,5.975505090738409e-10,0.0002719366457313299,-0.0002541867725085467,6.472023805770277e-09,6.282471209928531e-10,3.0481200496979e-07,-2.919653070421191e-07,5.051598462452178e-12,5.259732612896751e-16
layers.22.self_attn.v_proj,22,v_proj,"[1024, 4096]",0.049715083092451096,0.030589617788791656,0.0444839745759964,0.05929160863161087,4.061552681378089e-05,-0.0189351923763752,0.04735323414206505,-0.0013280860148370266,0.016343332827091217,1.1432940064135124,0.0,3.7570583820343018,3.10827763469276e-12,0.9999999999968917,1.7630287629799568e-06,0.0002599081490188837,-0.0002445595455355942,1.41424472133167e-08,5.894303378717325e-10,0.0001509513967903331,-0.0001427398674422875,1.276629468804913e-09,2.231410334285755e-10,0.00025751980138011277,-0.000284126988844946,3.829244477060456e-09,4.718990198604445e-10,0.0002697116578929126,-0.00024363663396798074,1.555148188003841e-08,8.383536642675438e-10,2.594223360574688e-07,-2.3512862412644608e-07,-3.4962957008721762e-12,3.9340405530556577e-16
layers.23.mlp.down_proj,23,down_proj,"[4096, 14336]",0.08939947932958603,0.07240419089794159,0.09546124935150146,0.11587021499872208,0.00024025494349189103,-0.0061576636508107185,0.018287817016243935,-0.0033566663041710854,0.0067728557623922825,1.0406005999929135,0.0,2.557892084121704,1.2104642695227716e-10,0.9999999998789536,1.1002101928170305e-05,0.00012361242261249572,-0.0001184621942229569,-1.5169843159412721e-10,1.3745171667522982e-10,9.390265040565282e-05,-9.261158993467689e-05,2.640261065334215e-10,9.029682557226693e-11,0.00014744812506251037,-0.0001458847982576117,1.6430901084163452e-10,1.5713701173591943e-10,0.00015236728359013796,-0.00015472060476895422,1.1414735823223054e-10,2.309696184310539e-10,3.6681328197119e-07,-3.707441180722526e-07,-4.1313830069673874e-13,9.934557211978886e-16
layers.23.mlp.gate_proj,23,gate_proj,"[14336, 4096]",0.20141395926475525,0.12065483629703522,0.2275552749633789,0.2356654554605484,7.78335815994069e-05,-0.002648381283506751,0.008277321234345436,-0.0006528635858558118,0.0026003948878496885,1.0247909013160097,0.0,3.8168132305145264,1.7393209218896927e-13,0.999999999999826,4.1705186504259473e-07,0.000316063582431525,-0.0003632199950516224,-3.3099876173281473e-09,6.994679835337081e-10,0.00021853484213352203,-0.00020953142666257918,7.624275100148736e-10,2.5037241724312764e-10,0.0005135775427334011,-0.0004978377837687731,-1.3948758592619015e-08,8.924029848422776e-10,0.0003691110759973526,-0.0003876236150972545,-2.553945055439044e-09,9.556252456022207e-10,1.7029260845902172e-07,-1.7567661814155144e-07,4.771373834228099e-12,1.044183703845781e-16
layers.23.mlp.up_proj,23,up_proj,"[14336, 4096]",0.17933057248592377,0.1259407103061676,0.19400054216384888,0.2196597307920456,2.845246490323916e-05,-0.00541381910443306,0.007190741132944822,-0.0002285662485519424,0.004536142107099295,1.0183399907237458,0.0,3.0445597171783447,2.610292809413457e-15,0.9999999999999973,5.1091216590748445e-08,0.0002750105340965092,-0.0002939593978226185,-6.152349740773388e-10,5.532594382628986e-10,0.00019198592053726315,-0.0001929138961713761,-1.9664294637067314e-09,2.7285404491372844e-10,0.00031850571394898,-0.0003143598441965878,2.7229454246935347e-09,6.488055648290469e-10,0.0002911109186243266,-0.0002913123753387481,-2.5553890115048716e-09,8.307206034174897e-10,4.607954906532541e-08,-4.668725850365263e-08,-3.991352333278936e-13,1.3940451702299024e-17
layers.23.self_attn.q_proj,23,q_proj,"[4096, 4096]",0.09126624464988708,0.05310120806097984,0.08985116332769394,0.10420186817646027,5.853213224327192e-05,-0.005834009498357773,-0.023179715499281883,-0.0011043311096727848,0.005631897132843733,0.929726620961052,0.07027337903894804,3.8502562046051025,1.4753858383269838e-12,0.9999999999985246,1.2146506378485356e-06,0.00022257090313360095,-0.00024970044614747167,1.6198584695814588e-09,4.974075595853833e-10,0.00015903115854598582,-0.00018651725258678198,2.692133183046508e-10,1.6843589023540773e-10,0.0003278135845903307,-0.00035357914748601615,3.814044191585708e-09,4.820916998937719e-10,0.00022586337581742555,-0.0002498441026546061,1.892997758545789e-09,6.485212922235917e-10,2.303375907786176e-07,-2.1355273815970577e-07,-2.4846424830776703e-12,2.045907763628072e-16
layers.23.self_attn.v_proj,23,v_proj,"[1024, 4096]",0.0459323525428772,0.03114604577422142,0.044219814240932465,0.05506311357021332,1.748637623677496e-05,0.0051111276261508465,-0.00930639635771513,-0.0005615736590698361,-0.003832521615549922,0.9754540080596286,0.024545991940371437,3.1255943775177,9.936838298059622e-14,0.9999999999999006,3.1522770882475015e-07,0.00022872230329085141,-0.00021609434043057263,3.457327313327596e-09,5.031319805226531e-10,0.00014846022531855851,-0.0001505601976532489,7.03029146009726e-09,2.313306768364498e-10,0.0001789282978279516,-0.00019643380073830485,-1.2576346186676801e-08,4.663108787994474e-10,0.00025689759058877826,-0.00026737438747659326,1.0918685511285275e-08,7.230458454188238e-10,7.767964405047678e-08,-7.075709618220571e-08,4.973309090938738e-12,7.292182743528626e-17
layers.24.mlp.down_proj,24,down_proj,"[4096, 14336]",0.087815061211586,0.07364214211702347,0.09484598785638809,0.11523621529340744,0.00026676873676478863,-0.005373890046030283,0.01477963849902153,-0.003668211167678237,0.006396597251296043,1.031623691662631,0.0,2.4455349445343018,1.726490646338399e-10,0.9999999998273509,1.3139594557287637e-05,0.000129522115457803,-0.00010944517998723313,-2.7513097355935656e-10,1.3254125574846398e-10,9.43165214266628e-05,-9.255489567294717e-05,-5.135455949378809e-10,9.340860723794364e-11,0.00016777512792032212,-0.0001519342913525179,2.787254649305737e-09,1.5511709972049204e-10,0.0001565148850204423,-0.00014788354746997356,-7.912080990379877e-10,2.2843402169847593e-10,4.273762783668644e-07,-4.719349817605689e-07,-7.840272701897799e-12,1.2273512699670732e-15
layers.24.mlp.gate_proj,24,gate_proj,"[14336, 4096]",0.20192450284957886,0.11895626038312912,0.26603129506111145,0.235036239027977,2.6975510991178453e-05,-0.003920506685972214,0.0062148720026016235,-0.00022972805891186,0.0034767568577080965,1.018899932107061,0.0,3.9050071239471436,2.660412363148659e-15,0.9999999999999973,5.1579441162630246e-08,0.0003388360782992095,-0.0003196627367287874,2.349609951046716e-10,7.02911340244583e-10,0.0001435288431821391,-0.0001364437339361757,1.2952002803601204e-09,2.434146773033774e-10,0.0005163481691852212,-0.000477325840620324,-1.4452530283648457e-09,1.2208838384708542e-09,0.0003348366590216756,-0.00033554763649590313,1.5331993452605275e-09,9.50535983257339e-10,4.840494582936117e-08,-5.236214661863414e-08,1.46560931793549e-13,1.2555207899222808e-17
layers.24.mlp.up_proj,24,up_proj,"[14336, 4096]",0.18065695464611053,0.12261775135993958,0.18902434408664703,0.21918249130249023,0.0002616899728309363,-0.006994890049099922,0.010838369838893414,-0.0021590408869087696,0.006961365230381489,1.028678478660595,0.0,3.1994290351867676,2.0822823624570703e-11,0.9999999999791772,4.563203674479155e-06,0.00033887120662257075,-0.0003179361519869417,3.0988993593439318e-09,5.616744291891962e-10,0.00016241612320300192,-0.00016496986791025847,1.562011964217902e-09,2.5855528829055174e-10,0.0002701241464819759,-0.0002748225524555892,2.723091474532424e-10,6.155586596001683e-10,0.0003373547806404531,-0.0003246452542953193,4.649165497028207e-09,8.272296181388583e-10,3.804777577443019e-07,-3.7397305163722194e-07,-3.769971802184552e-13,1.1798404508017507e-15
layers.24.self_attn.q_proj,24,q_proj,"[4096, 4096]",0.08814052492380142,0.05228164419531822,0.1003677248954773,0.10129570960998535,4.781961251865141e-05,-0.005261376965790987,-0.017048638314008713,-0.0009167343378067017,0.004977636970579624,0.9490394140351697,0.05096058596483033,3.75264048576355,7.001115919216326e-13,0.9999999999992999,8.367268833353592e-07,0.00019491151033435017,-0.00020329041581135243,8.189188216434218e-11,4.637730199874568e-10,0.00011365954560460523,-0.00011551068746484816,-2.9547915225691668e-09,1.6326097418417618e-10,0.0005268863751552999,-0.0005708243697881699,4.904225470170331e-09,6.018225917614473e-10,0.0002109428751282394,-0.00020439615764189512,-2.9516915578398084e-09,6.126597562605696e-10,2.7195770258003904e-07,-2.5102434619839187e-07,-2.3365194327940042e-12,1.3660488122641266e-16
layers.24.self_attn.v_proj,24,v_proj,"[1024, 4096]",0.0451224260032177,0.03262811526656151,0.047525692731142044,0.056039441376924515,5.612933819065802e-05,-0.0021610287949442863,0.022258400917053223,-0.0017206866759806871,0.002714970149099827,1.0561620363262278,0.0,2.9498841762542725,8.757936869320115e-12,0.9999999999912421,2.9593793442472816e-06,0.00019111859728582203,-0.00020237233547959477,2.1713852049742854e-08,4.855331692255049e-10,0.00016358477296307683,-0.00016628474986646324,-5.4124340564953854e-09,2.538769194870838e-10,0.0002571365621406585,-0.0002878762606997043,2.0452910476365105e-09,5.386427415210449e-10,0.00028061511693522334,-0.0002491469494998455,1.631184076700265e-08,7.489073250432909e-10,3.3999097581727256e-07,-3.036864200112177e-07,-2.4155569038064595e-12,7.513182242145644e-16
layers.25.mlp.down_proj,25,down_proj,"[4096, 14336]",0.08952183276414871,0.07344535738229752,0.09748325496912003,0.11672848463058472,0.00024891828070394695,-0.0037591527216136456,0.02041013166308403,-0.003429751144722104,0.005031098611652851,1.0447755942851131,0.0,2.522520065307617,1.318634242942353e-10,0.9999999998681366,1.1483171874715481e-05,0.0001468277769163251,-0.00013128774298820645,5.845116057834332e-10,1.3781691066139246e-10,9.297913493355736e-05,-9.727197175379843e-05,2.966090983935743e-10,9.291451635862202e-11,0.00014176104741636664,-0.00013633065100293607,-2.0229822261796926e-09,1.6390697132884213e-10,0.00016490186681039631,-0.00016220661927945912,8.822465535907043e-10,2.343787941505582e-10,3.4783039382091374e-07,-3.616853518906282e-07,5.161383907076322e-12,1.0669534053058547e-15
layers.25.mlp.gate_proj,25,gate_proj,"[14336, 4096]",0.21273526549339294,0.11985524743795395,0.2902095913887024,0.24463561177253723,6.244539690669626e-05,-0.004044821951538324,0.002989968517795205,-0.0005279515753500164,0.0037796874530613422,1.0094921665729686,0.0,4.1665239334106445,7.406613511307795e-14,0.999999999999926,2.7215094178245636e-07,0.0003534332208801061,-0.00036040766281075776,1.7133187091289415e-09,7.805094348611874e-10,0.00015187312965281308,-0.00015923801402095705,-1.3694769762651049e-09,2.4707100254595105e-10,0.000559706415515393,-0.0005456982762552798,-8.502094139828387e-09,1.454534714895317e-09,0.0003506588691379875,-0.0003635846369434148,3.2833427643375046e-10,1.029427543208783e-09,1.1732936400221661e-07,-1.2034122676141124e-07,1.8280166876744053e-12,6.724071790104757e-17
layers.25.mlp.up_proj,25,up_proj,"[14336, 4096]",0.17526200413703918,0.12246154248714447,0.18037965893745422,0.21455003321170807,0.00015078095020726323,-0.0011582555016502738,0.010592001490294933,-0.0012443128507584333,0.0016478237230330706,1.0272213453426957,0.0,3.0741193294525146,2.3054061107228947e-12,0.9999999999976946,1.5183564983090037e-06,0.00026229614741168916,-0.0002903610875364393,-1.147586359273589e-09,5.2834242536548e-10,0.00015414685185533017,-0.00014192899107001722,-3.262158321248876e-09,2.578394997510003e-10,0.00029167774482630193,-0.00034371830406598747,1.8576108429257943e-09,5.596793029027936e-10,0.0002682424383237958,-0.00029142110724933445,-4.371709216854924e-09,7.926294065541128e-10,2.874714368772402e-07,-2.439469142245798e-07,-1.553626476601122e-12,3.914923813529516e-16
layers.25.self_attn.q_proj,25,q_proj,"[4096, 4096]",0.08796164393424988,0.058587491512298584,0.08803339302539825,0.1057029739022255,0.00012023523595416918,-0.006201445125043392,0.012108144350349903,-0.002055962337180972,0.006331628654152155,1.0329387921321995,0.0,3.2557120323181152,1.7745909235787317e-11,0.9999999999822541,4.212585281493375e-06,0.00021145428763702512,-0.00021175120491534472,1.9991805988439637e-09,4.6189513325245457e-10,0.00015166155935730785,-0.0001648813340580091,5.416525006296524e-10,2.0491817964707337e-10,0.0004172972694505006,-0.00044481552322395146,-1.3969761347709664e-08,4.6277151555251805e-10,0.000269798852968961,-0.00023519754176959395,2.422982703365051e-09,6.671543872904806e-10,6.075207465983112e-07,-5.699368443856656e-07,1.9079640645180973e-11,8.632349405298214e-16
layers.25.self_attn.v_proj,25,v_proj,"[1024, 4096]",0.04414989426732063,0.03222349286079407,0.04631901904940605,0.05564185231924057,4.074666867381893e-05,-0.002178036142140627,0.048122648149728775,-0.0012648212723433971,0.0023995088413357735,1.1221747166145093,0.0,2.9817564487457275,2.556869081753579e-12,0.9999999999974432,1.5990208339644596e-06,0.00023778145259711891,-0.0002753925509750843,4.7726991247998285e-09,4.6483419890996913e-10,0.00012652362056542188,-0.00013005004439037293,-1.353595457942447e-08,2.4761531713934914e-10,0.00022785725013818592,-0.00021708729036618024,5.004552328102818e-11,5.116471690769231e-10,0.0003144667425658554,-0.00030607610824517906,-8.702219389533639e-09,7.3832900904236e-10,1.9096997050382924e-07,-2.0044421944476198e-07,-4.40244628946429e-14,3.959423483506909e-16
layers.26.mlp.down_proj,26,down_proj,"[4096, 14336]",0.09505616873502731,0.07502780854701996,0.10111159086227417,0.122774638235569,0.0003825990133918822,-0.009086387231945992,0.03279740735888481,-0.005168297328054905,0.01015560608357191,1.075280861711292,0.0,2.672004461288452,6.781698567068928e-10,0.9999999993218301,2.604171277198475e-05,0.0001588513987371698,-0.00014175438263919204,-3.43054029627865e-10,1.5571789691026794e-10,0.00010612152982503176,-0.00010285712778568268,3.162885231500212e-10,9.70221611384936e-11,0.00017606116307433695,-0.00017189559002872556,-6.297623533768615e-10,1.7645364336349445e-10,0.00020240656158421189,-0.0001678479166002944,-2.30785546923018e-11,2.5924348778794126e-10,6.504584462163621e-07,-6.662210694230453e-07,2.3830405964514467e-12,2.526621989903141e-15
layers.26.mlp.gate_proj,26,gate_proj,"[14336, 4096]",0.22360573709011078,0.11733456701040268,0.2724286615848541,0.2529897689819336,2.999685239046812e-05,-0.005369502119719982,0.0036178152076900005,-0.00025881078909151256,0.004864398390054703,1.0123320798566624,0.0,4.648507118225098,4.280238006609597e-15,0.9999999999999957,6.542323660596594e-08,0.0003633633314166218,-0.0003728565643541515,-5.5662030540304386e-09,8.618533109405746e-10,0.00015838223043829203,-0.00017512548947706819,-4.881677284629404e-10,2.369001106394819e-10,0.0004951125010848045,-0.0004978659562766552,-3.777560309004002e-08,1.280719308383027e-09,0.0003702208923641592,-0.0003927287762053311,-6.043627820417896e-09,1.1012318834602297e-09,5.476890407862811e-08,-5.446600326308726e-08,4.1555934041093145e-12,1.5498767332120322e-17
layers.26.mlp.up_proj,26,up_proj,"[14336, 4096]",0.17632997035980225,0.1189173236489296,0.19356101751327515,0.21371981501579285,7.62409545131959e-05,-0.00432476494461298,0.014079059474170208,-0.0006488186772912741,0.003928826190531254,1.0375639047893515,0.0,3.233297348022461,1.6957784894768302e-13,0.9999999999998305,4.117978846807091e-07,0.0002560309658292681,-0.0002430073800496757,2.4768094242233474e-09,5.346534881489617e-10,0.00015284981054719537,-0.0001487338449805975,1.1216230166866126e-09,2.43229270058265e-10,0.00029707406065426767,-0.0003367205790709704,-2.8854479916518017e-10,6.458051871049975e-10,0.00029043020913377404,-0.00032387577812187374,3.566800188536945e-09,7.864327522533188e-10,1.3260778075618873e-07,-1.1699412993948499e-07,1.1363522969820572e-13,1.001613548452454e-16
layers.26.self_attn.q_proj,26,q_proj,"[4096, 4096]",0.08085492253303528,0.056935250759124756,0.093655526638031,0.09957824647426605,0.0001335122942691669,-0.002112975111231208,0.02700873836874962,0.002350233029574156,-0.0003092781698796898,1.07008987415702,0.0,3.058450937271118,3.0253011884454274e-11,0.999999999969747,5.500281076820102e-06,0.0001663579314481467,-0.0001900794159155339,1.1266425570255478e-09,3.9024414255628415e-10,0.00012821087148040533,-0.00012278980284463614,-8.972054210687475e-10,1.9360589520456273e-10,0.0003777151578105986,-0.0003360822156537324,-3.38021921564291e-09,5.239728650963116e-10,0.00019672767666634172,-0.00020614700042642653,1.6029405580653133e-10,5.921340084924509e-10,5.384702035371447e-07,-4.791183414454281e-07,-4.818835868530824e-12,1.0648865390354358e-15
layers.26.self_attn.v_proj,26,v_proj,"[1024, 4096]",0.04557790234684944,0.0323142372071743,0.04865081608295441,0.05634487420320511,9.503690671408549e-05,0.0038738283328711987,0.02692340686917305,-0.0029418901540338993,-0.0014856603229418397,1.069506421324661,0.0,3.0403807163238525,7.482656609815148e-11,0.9999999999251734,8.650230483908672e-06,0.0002444147248752415,-0.00022715974773745984,1.098574231583882e-09,4.95409879786024e-10,0.00012648185656871647,-0.0001341101888101548,1.4731151409819176e-08,2.490145034617086e-10,0.0002934759540949017,-0.0003089096280746162,-5.600409913597559e-09,5.644797962389703e-10,0.00024140457389876246,-0.00023711427638772875,1.6326955787349107e-08,7.570992721639414e-10,6.034393322806864e-07,-5.732903787247778e-07,1.0940123806868485e-11,2.1540348545373133e-15
layers.27.mlp.down_proj,27,down_proj,"[4096, 14336]",0.10322363674640656,0.07397593557834625,0.10107770562171936,0.1288125216960907,0.0003824571904260665,-0.009623604826629162,0.03559879586100578,-0.00524439662694931,0.010602696798741817,1.0903014907714947,0.0,3.0283780097961426,7.175610089599435e-10,0.999999999282439,2.6787311071529984e-05,0.0001905147364595905,-0.00017910642782226205,3.1650766452173684e-09,1.8394354095452314e-10,8.945084118749946e-05,-9.094107372220606e-05,2.3536712578930974e-09,9.432876701964688e-11,0.00015912254457361996,-0.00016783599858172238,7.214892017159968e-10,1.764977886065111e-10,0.00021723935788031667,-0.0002196368295699358,5.4814739414155156e-09,2.856629377490094e-10,6.350417152134469e-07,-6.020725891175971e-07,-2.7299002901964853e-12,2.5268157486898254e-15
layers.27.mlp.gate_proj,27,gate_proj,"[14336, 4096]",0.24932238459587097,0.11806365847587585,0.2924472987651825,0.2760937213897705,0.00011172708036610857,-0.006373236421495676,0.0046290624886751175,-0.0009588075336068869,0.006157178431749344,1.0174980825059379,0.0,5.479074478149414,8.05317704883978e-13,0.9999999999991946,8.973953526947298e-07,0.0005066688172519207,-0.0005243496270850301,6.490278869897281e-10,1.0708215425481171e-09,0.0001691177603788674,-0.00016968455747701228,9.843343917737002e-10,2.3991658659738846e-10,0.0004915600875392556,-0.00048544423771090806,2.9640425669441584e-09,1.4763055222744015e-09,0.0005060494877398014,-0.0005163878086023033,1.6465481200711451e-09,1.3145210475684621e-09,1.8538460722083983e-07,-1.87720175404138e-07,-1.1319273426554921e-12,2.1530043595476396e-16
